customer_id,product_category,product_price,quantity,total_purchase_amount,payment_method,customer_age,returns,customer_name,age,gender,churn,date_of_purchase,time_of_purchase
45307,Clothing,453,1,2168,Cash,38,1.0,Amber Robinson,38,Male,1,2022-07-22,21:38:27
14064,Home,364,4,640,PayPal,27,1.0,Amber Rodgers,27,Male,1,2021-07-23,20:22:23
26265,Books,59,1,4079,Credit Card,66,0.0,Amber Simmons,66,Female,1,2021-10-30,22:35:43
10854,Books,438,2,5147,PayPal,52,1.0,Amber Spence,52,Female,1,2020-09-20,20:44:54
39880,Electronics,48,5,2620,Credit Card,39,0.0,Amber Thomas,39,Male,1,2023-05-25,12:07:51
19362,Clothing,78,4,4882,Cash,19,1.0,Amber Wilkerson,19,Female,1,2020-11-19,18:36:09
35962,Books,153,4,4477,Cash,49,1.0,Amy Allen,49,Male,1,2020-02-26,18:39:37
23911,Home,271,1,3744,Crypto,61,0.0,Amy Avery,61,Female,1,2020-10-05,00:32:58
9701,Electronics,87,2,1826,Crypto,68,1.0,Amy Bentley,68,Female,1,2022-05-01,08:42:08
24681,Books,265,3,707,Credit Card,69,0.0,Amy Clayton,69,Female,1,2021-02-08,00:29:19
39436,Home,257,3,3234,Credit Card,41,1.0,Amy Cohen,41,Male,1,2021-01-11,02:42:08
17832,Clothing,467,5,2988,Credit Card,70,0.0,Amy Contreras,70,Male,1,2023-08-25,09:03:17
40958,Clothing,82,3,1025,Cash,29,1.0,Amy Cummings,29,Female,1,2021-10-18,16:36:25
2926,Clothing,342,5,1316,PayPal,22,1.0,Amy Ford,22,Male,1,2023-05-23,05:34:36
15630,Clothing,339,5,1860,Cash,58,1.0,Amy Garza,58,Male,1,2023-03-17,04:39:44
15872,Clothing,377,5,2452,PayPal,47,1.0,Amy Glover,47,Female,1,2021-01-28,05:54:35
19746,Books,151,5,5154,Credit Card,31,0.0,Amy Gray,31,Female,1,2020-01-12,15:10:57
39332,Electronics,236,2,2637,PayPal,20,1.0,Amy Griffin,20,Male,1,2021-03-10,10:31:37
683,Electronics,146,5,3916,Credit Card,32,0.0,Amy Hall,32,Female,1,2020-11-07,01:39:10
8735,Electronics,315,5,2522,Crypto,39,0.0,Amy Hansen,39,Female,1,2021-03-18,15:51:12
14892,Electronics,385,5,2360,PayPal,49,1.0,Amy Harding,49,Female,1,2020-06-07,13:39:38
45481,Home,157,5,2570,Cash,58,0.0,Amy Harrison,58,Male,1,2023-05-16,03:18:09
21558,Books,80,5,4835,Credit Card,54,1.0,Amy Hawkins,54,Female,1,2021-05-04,02:25:19
48762,Books,169,5,412,PayPal,69,1.0,Amy Henderson,69,Female,1,2022-12-17,18:50:06
27622,Electronics,97,1,4462,Crypto,62,0.0,Amy Hendrix,62,Male,1,2023-02-14,13:53:05
45152,Clothing,298,3,2901,Credit Card,60,1.0,Amy Lamb,60,Female,1,2023-01-30,14:45:35
31994,Clothing,293,2,3800,PayPal,27,1.0,Amy Leach,27,Male,1,2022-09-24,06:14:55
38773,Books,199,5,4224,Cash,43,1.0,Amy Lopez,43,Male,1,2022-11-16,05:08:14
34489,Electronics,214,4,2427,PayPal,26,0.0,Amy Martin,26,Male,1,2021-09-13,11:18:47
46457,Electronics,100,2,698,Cash,52,0.0,Amy Mcmillan,52,Female,1,2023-02-16,08:27:03
49363,Home,266,5,1883,Credit Card,43,0.0,Amy Meyer,43,Female,1,2022-01-14,14:56:44
44075,Clothing,87,4,1616,Cash,59,0.0,Amy Morris,59,Female,1,2023-05-14,16:37:17
12944,Electronics,234,5,2306,Cash,47,0.0,Amy Murphy,47,Male,1,2021-03-23,04:35:54
38179,Clothing,127,3,5135,Cash,43,1.0,Amy Ortega,43,Female,1,2023-04-06,18:43:03
3043,Electronics,444,3,2267,Credit Card,22,0.0,Amy Parker,22,Male,1,2020-09-28,12:42:15
17515,Books,458,4,1830,Cash,55,0.0,Amy Rivera,55,Male,1,2020-02-10,21:16:35
38721,Books,202,4,2434,Cash,22,0.0,Amy Robbins,22,Male,1,2023-05-01,08:18:46
39225,Electronics,69,2,4942,PayPal,48,0.0,Amy Shepherd,48,Female,1,2023-01-19,19:22:27
2603,Clothing,421,4,3600,Crypto,30,0.0,Amy Stout,30,Female,1,2022-12-08,17:13:52
38855,Electronics,47,2,5168,PayPal,40,1.0,Amy Sullivan,40,Male,1,2023-05-10,03:57:27
13330,Clothing,353,1,1523,PayPal,21,0.0,Amy Swanson,21,Female,1,2021-01-06,20:31:20
46914,Electronics,397,1,1687,PayPal,34,0.0,Amy Thomas,34,Male,1,2021-02-04,22:22:14
32511,Books,413,1,4726,Credit Card,39,0.0,Amy Thompson,39,Female,1,2021-03-04,01:51:47
21252,Clothing,278,5,3764,PayPal,45,1.0,Amy Tran,45,Female,1,2023-01-04,17:08:49
12079,Books,219,1,3885,PayPal,52,1.0,Amy Watson,52,Male,1,2020-01-22,01:51:00
40979,Clothing,128,1,547,PayPal,69,0.0,Amy Young,69,Male,1,2021-01-16,13:43:34
20465,Books,16,3,4754,PayPal,21,1.0,Amy Zhang,21,Male,1,2021-12-19,18:55:32
9742,Books,34,3,2873,Crypto,38,0.0,Ana Boyd,38,Female,1,2023-07-01,14:24:11
48663,Books,16,3,5051,PayPal,26,0.0,Ana Hernandez,26,Male,1,2023-08-02,03:45:24
32900,Electronics,405,1,3810,Crypto,49,1.0,Ana Jarvis,49,Female,1,2022-03-09,22:48:05
5008,Clothing,454,1,1666,PayPal,43,0.0,Ana Moody,43,Female,1,2020-12-17,19:54:33
38899,Clothing,16,2,2320,Credit Card,20,1.0,Ana Nelson,20,Male,1,2021-06-17,22:23:12
37560,Clothing,378,3,1743,PayPal,29,0.0,Ana Patterson,29,Male,1,2021-04-01,20:54:50
6778,Home,133,3,1509,Credit Card,56,0.0,Ana Smith,56,Male,1,2021-01-23,15:48:11
12247,Clothing,174,3,4617,Cash,43,1.0,Andrea Allen,43,Female,1,2020-08-14,01:02:42
3750,Electronics,148,1,3955,Cash,34,1.0,Andrea Baker,34,Female,1,2020-10-26,05:25:28
15971,Home,354,5,1136,PayPal,39,0.0,Andrea Bryant,39,Female,1,2022-01-04,10:06:01
30236,Home,207,5,1575,PayPal,30,1.0,Andrea Clay,30,Male,1,2020-12-27,07:12:31
38891,Electronics,114,5,2233,Cash,43,0.0,Andrea Coleman,43,Female,1,2021-07-05,00:33:02
30890,Clothing,71,1,2990,Cash,27,1.0,Andrea Espinoza,27,Female,1,2022-01-30,20:35:24
14426,Books,459,4,2712,PayPal,41,1.0,Andrea Hernandez,41,Female,1,2020-12-08,09:55:33
42245,Clothing,111,3,560,Credit Card,39,1.0,Andrea Morales,39,Male,1,2022-12-16,14:51:39
19053,Clothing,71,4,461,Credit Card,43,1.0,Andrea Obrien,43,Female,1,2022-09-22,12:40:45
602,Clothing,278,5,5153,PayPal,44,1.0,Andrea Ramos,44,Female,1,2023-08-10,16:14:18
47511,Clothing,438,3,2309,Credit Card,36,0.0,Andrea Robinson,36,Female,1,2023-08-19,14:00:06
24162,Books,123,4,1636,Cash,37,0.0,Andrea Rodriguez,37,Male,1,2022-10-31,18:07:00
40307,Books,290,5,295,Credit Card,35,1.0,Andrea Sampson,35,Female,1,2022-12-05,07:04:40
15656,Books,296,3,4228,Credit Card,18,1.0,Andrea Villa MD,18,Male,1,2021-06-04,13:27:55
25060,Clothing,147,2,714,Credit Card,35,0.0,Andrea Wilkinson,35,Male,1,2022-01-25,05:28:58
40267,Books,152,5,1102,Credit Card,38,0.0,Andrea Williams,38,Female,1,2020-11-01,23:52:14
38083,Electronics,355,3,1605,PayPal,38,0.0,Andrea Wilson,38,Male,1,2020-09-22,17:07:00
36294,Home,314,2,2011,Credit Card,52,1.0,Andre Campbell,52,Male,1,2023-06-08,01:38:35
35219,Electronics,472,1,4256,PayPal,50,1.0,Andre Coleman,50,Male,1,2023-01-05,17:32:48
34500,Home,454,4,2969,Credit Card,67,0.0,Andre Duran,67,Male,1,2021-07-08,06:12:54
27910,Books,74,3,2409,Credit Card,28,1.0,Andre Hanson,28,Male,1,2022-02-02,22:23:27
3402,Books,447,1,423,Credit Card,56,0.0,Andre Harris,56,Male,1,2020-08-21,02:17:42
12894,Books,227,1,2410,Crypto,24,1.0,Andre Herrera,24,Male,1,2020-06-09,13:46:47
31969,Books,103,5,1038,Credit Card,70,0.0,Andre Rhodes,70,Female,1,2022-10-13,01:30:32
42404,Clothing,150,3,3475,Credit Card,59,1.0,Andres Ray,59,Male,1,2020-05-04,00:10:54
40935,Books,480,3,5115,Credit Card,53,0.0,Andre Wang,53,Female,1,2022-08-29,17:51:58
48484,Books,37,4,3562,Credit Card,64,0.0,Andrew Arellano,64,Female,1,2021-09-30,16:02:00
40909,Home,37,1,728,Credit Card,28,1.0,Andrew Black,28,Female,1,2021-07-06,13:12:55
43696,Clothing,235,5,1046,PayPal,48,1.0,Andrew Burns,48,Male,1,2022-07-23,18:54:02
32747,Books,79,4,270,Credit Card,33,1.0,Andrew Burton,33,Female,1,2020-04-03,10:47:58
47736,Clothing,201,1,2865,Credit Card,47,1.0,Andrew Case,47,Female,1,2021-11-04,20:14:45
16717,Electronics,473,3,1787,Crypto,47,0.0,Andrew Dickerson,47,Male,1,2023-01-28,17:56:22
36228,Books,76,5,1036,PayPal,52,1.0,Andrew Doyle,52,Male,1,2022-02-28,22:13:11
45534,Electronics,353,3,4053,PayPal,47,0.0,Andrew Duffy,47,Female,1,2020-03-29,23:25:51
1966,Books,262,1,3292,PayPal,60,1.0,Andrew Eaton,60,Male,1,2020-11-13,07:30:25
43003,Electronics,99,3,3104,Cash,27,1.0,Andrew Frazier,27,Female,1,2021-03-29,22:51:58
43120,Books,29,5,2390,PayPal,60,0.0,Andrew Gomez,60,Female,1,2021-11-21,04:49:11
6020,Electronics,48,5,5132,Credit Card,29,0.0,Andrew Howe,29,Male,1,2020-03-22,09:17:34
34398,Home,95,3,577,Credit Card,59,0.0,Andrew Ingram,59,Female,1,2022-04-13,17:21:24
43874,Books,467,1,4350,PayPal,62,1.0,Andrew Kelley,62,Male,1,2023-09-02,14:17:39
20597,Clothing,167,5,3827,Cash,45,0.0,Andrew Lewis,45,Male,1,2021-10-27,18:35:19
25409,Books,145,5,1932,Cash,54,0.0,Andrew Lyons,54,Male,1,2023-07-24,00:16:24
43924,Home,288,4,3353,Crypto,61,1.0,Andrew Matthews,61,Female,1,2021-09-01,21:28:48
727,Home,489,2,959,Cash,21,0.0,Andrew Melendez,21,Male,1,2022-11-03,22:00:27
17712,Electronics,359,3,445,Credit Card,21,1.0,Andrew Mendez,21,Female,1,2020-01-07,17:39:25
40766,Clothing,154,4,2922,Credit Card,19,1.0,Andrew Meyers,19,Male,1,2022-03-29,21:55:45
33290,Clothing,262,4,2531,PayPal,65,1.0,Andrew Miller,65,Male,1,2022-02-20,08:20:54
40753,Electronics,285,1,2577,PayPal,51,1.0,Andrew Morse,51,Female,1,2020-11-25,21:34:04
44367,Books,119,3,5084,Credit Card,61,1.0,Andrew Mullen,61,Male,1,2021-09-20,17:32:36
31609,Books,311,1,3435,Crypto,30,0.0,Andrew Newton,30,Female,1,2021-04-02,01:13:55
39699,Books,261,2,4795,Cash,58,1.0,Andrew Olson,58,Male,1,2020-01-02,08:24:07
15523,Electronics,153,2,2235,Cash,34,0.0,Andrew Patel,34,Female,1,2023-06-09,09:07:30
19918,Books,146,1,2418,PayPal,20,0.0,Andrew Petersen,20,Male,1,2020-08-10,03:19:23
1576,Books,479,2,713,PayPal,63,1.0,Andrew Roman,63,Male,1,2022-08-17,02:38:51
20710,Home,439,1,3483,Crypto,36,1.0,Andrew Rose,36,Female,1,2023-03-14,11:42:05
389,Clothing,28,3,721,Crypto,62,1.0,Andrew Ryan,62,Female,1,2023-01-27,11:20:38
17593,Home,273,1,684,Credit Card,51,1.0,Andrew Sanchez,51,Male,1,2021-12-24,04:18:42
32092,Home,211,4,546,Credit Card,39,0.0,Andrew Shea,39,Female,1,2020-08-24,12:14:49
35572,Clothing,62,2,2984,Credit Card,59,0.0,Andrew Skinner II,59,Female,1,2020-01-28,00:55:36
12144,Home,34,2,953,PayPal,27,0.0,Andrew Vasquez,27,Male,1,2020-08-15,16:23:32
8435,Clothing,493,1,2588,PayPal,37,1.0,Andrew Zhang,37,Female,1,2023-09-04,07:50:22
11277,Electronics,144,4,751,PayPal,21,0.0,Angela Allen,21,Female,1,2021-05-12,07:30:17
23403,Clothing,245,5,661,Cash,41,0.0,Angela Cherry,41,Female,1,2022-01-07,02:17:32
14674,Electronics,116,3,3109,Credit Card,20,1.0,Angela Compton,20,Male,1,2020-02-26,22:40:03
48544,Books,293,4,4006,Credit Card,44,1.0,Angela Cruz,44,Female,1,2021-11-12,03:21:48
37913,Electronics,270,4,1722,Credit Card,49,1.0,Angela Duncan,49,Female,1,2021-10-03,03:43:47
48778,Electronics,254,2,264,Credit Card,21,0.0,Angela Erickson,21,Female,1,2022-07-22,18:21:46
2376,Books,104,4,5146,Credit Card,32,0.0,Angela Foster,32,Female,1,2020-12-14,23:52:54
30274,Books,227,3,4341,Credit Card,30,0.0,Angela Giles,30,Male,1,2022-09-08,11:17:09
27934,Books,462,5,4437,PayPal,56,0.0,Angela Gomez,56,Male,1,2021-09-17,18:41:44
31776,Clothing,306,5,3956,PayPal,29,0.0,Angela Gonzales,29,Female,1,2022-04-06,07:57:54
42507,Books,280,4,1607,Credit Card,20,0.0,Angela Gonzalez,20,Female,1,2023-04-16,17:38:56
39310,Books,195,5,244,PayPal,45,1.0,Angela Gray,45,Male,1,2023-07-06,03:35:55
12664,Home,242,3,3358,Credit Card,60,1.0,Angela Harmon,60,Male,1,2023-05-28,07:35:07
291,Books,437,5,1999,PayPal,25,0.0,Angela Jackson,25,Male,1,2023-05-15,23:09:21
15892,Books,442,5,361,Credit Card,36,0.0,Angela Jensen,36,Male,1,2021-09-25,18:12:14
47789,Books,277,5,2520,Crypto,53,0.0,Angela Johnson,53,Male,1,2021-09-17,00:06:35
40734,Electronics,333,4,3506,Credit Card,60,0.0,Angela Lee,60,Female,1,2022-08-04,01:30:15
28346,Clothing,434,3,2901,Crypto,32,0.0,Angela Marshall,32,Female,1,2020-02-13,09:54:36
1485,Clothing,335,5,408,Credit Card,20,0.0,Angela Martinez,20,Female,1,2023-06-04,22:15:01
8450,Clothing,94,4,2896,PayPal,64,1.0,Angela Miranda,64,Female,1,2020-02-15,09:50:08
45171,Electronics,426,3,3231,Credit Card,65,0.0,Angela Moreno,65,Female,1,2020-04-12,08:58:15
35943,Clothing,219,1,3079,Credit Card,69,1.0,Angela Murray,69,Female,1,2023-04-14,05:24:37
22277,Clothing,123,1,3210,PayPal,69,1.0,Angela Nicholson,69,Male,1,2020-11-10,13:01:00
30786,Clothing,38,1,502,Credit Card,40,0.0,Angela Patel,40,Female,1,2020-04-20,05:12:48
48190,Books,306,2,1146,Cash,55,1.0,Angela Peters,55,Female,1,2021-04-26,10:16:18
19958,Home,418,3,3014,Credit Card,40,0.0,Angela Pope,40,Female,1,2020-08-06,05:01:35
27480,Home,167,2,3533,PayPal,23,0.0,Angela Powell,23,Female,1,2021-08-12,11:06:39
15792,Clothing,260,1,2152,Credit Card,52,1.0,Angela Ryan,52,Female,1,2023-07-23,08:54:31
9047,Home,337,2,4093,Crypto,29,0.0,Angela Sawyer,29,Female,1,2020-04-19,15:06:28
29964,Books,64,4,2311,Credit Card,52,0.0,Angela Smith,52,Female,1,2022-09-08,17:59:18
24883,Clothing,477,4,2564,Cash,42,0.0,Angela Snyder,42,Female,1,2021-06-03,06:40:15
6287,Books,116,3,4217,Cash,67,0.0,Angela Stokes,67,Female,1,2023-03-16,06:10:42
18475,Home,91,2,4610,Cash,46,1.0,Angela Watson,46,Male,1,2022-08-03,23:06:58
26893,Electronics,107,2,1230,Credit Card,55,1.0,Angela White,55,Male,1,2020-12-07,01:05:44
27667,Clothing,275,2,700,PayPal,32,1.0,Angela Wilkerson,32,Male,1,2022-07-26,15:38:01
41571,Clothing,369,5,595,Credit Card,43,1.0,Angela Williams,43,Female,1,2022-11-06,22:56:45
28318,Electronics,312,4,4055,PayPal,41,1.0,Angela Williamson,41,Male,1,2020-12-13,01:08:05
11420,Electronics,299,4,3446,PayPal,38,1.0,Angela Woods,38,Male,1,2023-03-01,23:14:35
24500,Clothing,456,4,4859,Credit Card,54,1.0,Angela Yates,54,Female,1,2020-06-24,04:20:57
37381,Books,95,3,4497,Cash,45,0.0,Angela Zhang,45,Female,1,2022-04-22,03:01:35
49810,Home,10,5,1587,Credit Card,42,0.0,Angela Zuniga,42,Female,1,2020-10-09,16:13:16
23992,Clothing,93,2,270,PayPal,39,0.0,Angel Carroll,39,Female,1,2020-04-23,18:40:14
44831,Home,158,1,1554,Credit Card,48,1.0,Angel Hansen,48,Male,1,2020-12-07,09:22:37
28459,Home,62,3,802,Cash,29,1.0,Angelica Ford,29,Male,1,2022-12-26,17:43:22
30531,Home,448,2,2132,Crypto,55,1.0,Angelica Gibson,55,Male,1,2022-01-05,13:23:46
13363,Clothing,452,2,4840,Cash,63,0.0,Angelica Lambert,63,Female,1,2023-01-15,19:01:18
29983,Home,330,3,1433,Credit Card,59,0.0,Angelica Summers,59,Female,1,2021-10-15,00:13:54
5549,Electronics,213,4,4247,Cash,47,1.0,Angel Johnston,47,Male,1,2021-05-05,09:00:03
2137,Clothing,482,3,5206,PayPal,51,0.0,Angel Mcdowell,51,Male,1,2022-08-23,21:05:10
32482,Electronics,201,5,4409,PayPal,63,0.0,Angel Morales,63,Female,1,2020-07-26,05:07:11
28337,Clothing,470,4,1830,Credit Card,52,1.0,Angie Webb,52,Female,1,2020-02-29,22:55:22
14621,Books,317,2,1911,Credit Card,22,1.0,Anita Anderson,22,Male,1,2023-03-01,16:40:05
45308,Books,305,4,420,Crypto,57,0.0,Anita Martin,57,Male,1,2020-09-01,00:17:08
9170,Books,120,2,4756,Cash,29,1.0,Anita Patterson,29,Male,1,2020-03-01,11:37:54
30285,Electronics,238,3,2087,Credit Card,34,0.0,Anna Campbell,34,Female,1,2021-02-23,23:58:01
32656,Clothing,498,2,2504,Credit Card,60,1.0,Anna Clayton,60,Female,1,2022-05-25,21:48:45
24937,Books,45,4,791,Crypto,46,0.0,Anna Collier,46,Male,1,2021-05-01,17:07:31
48057,Books,184,2,777,Cash,58,0.0,Anna Estrada,58,Female,1,2021-08-18,07:50:43
26614,Books,283,1,1707,PayPal,62,0.0,Anna Hill,62,Male,1,2021-01-20,00:47:45
27871,Electronics,73,4,569,PayPal,43,1.0,Anna Huynh,43,Male,1,2023-07-02,19:59:34
13311,Books,309,3,4499,Crypto,26,0.0,Anna Lowery,26,Female,1,2021-09-23,07:30:57
28136,Clothing,378,2,450,Cash,20,1.0,Anna Ortega,20,Male,1,2023-06-17,03:47:07
2856,Clothing,248,5,2102,PayPal,29,0.0,Anna Pratt,29,Female,1,2020-10-07,11:00:34
20064,Books,120,2,458,Credit Card,27,1.0,Anna Robinson,27,Male,1,2021-02-02,00:28:59
1495,Clothing,44,3,5020,Credit Card,54,0.0,Anna Rodriguez,54,Male,1,2020-07-06,03:42:42
5860,Books,345,5,4727,PayPal,58,0.0,Anna Sanchez,58,Female,1,2023-07-02,11:36:48
2379,Books,272,2,1106,Credit Card,18,1.0,Anna Simmons,18,Female,1,2021-04-28,21:55:17
37169,Home,453,5,3568,Cash,53,1.0,Anna Taylor,53,Male,1,2021-03-20,12:53:54
24523,Electronics,213,5,274,PayPal,38,0.0,Anna Wheeler,38,Female,1,2022-07-20,14:13:38
29728,Electronics,273,2,1750,Credit Card,53,0.0,Anna Whitaker,53,Female,1,2020-02-12,09:07:41
2364,Clothing,142,3,1902,Cash,57,0.0,Ann Blackwell,57,Male,1,2020-11-18,20:54:12
4794,Clothing,390,5,1622,Cash,26,1.0,Anne Ball,26,Male,1,2021-03-05,13:08:48
12742,Books,407,3,5269,Credit Card,55,1.0,Anne Chavez,55,Male,1,2020-08-24,12:50:04
28761,Books,119,2,3623,Credit Card,40,0.0,Anne Crawford,40,Female,1,2023-03-27,12:21:48
47222,Home,13,2,385,Crypto,20,0.0,Anne Hawkins,20,Male,1,2022-10-21,04:07:41
40453,Home,181,2,1363,Credit Card,19,0.0,Anne Lyons,19,Female,1,2021-03-17,03:15:21
17492,Books,441,2,1191,Cash,30,0.0,Anne Mejia,30,Female,1,2020-08-18,00:35:07
22096,Books,273,5,2509,Credit Card,33,1.0,Anne Ray,33,Male,1,2022-07-13,13:05:19
30640,Books,326,3,377,Credit Card,54,1.0,Anne Reynolds,54,Male,1,2021-01-14,02:29:58
6766,Books,364,5,576,Credit Card,44,0.0,Anne Silva,44,Male,1,2020-03-21,07:35:56
5607,Books,213,4,2176,Cash,45,1.0,Anne Thomas,45,Female,1,2022-09-18,06:48:47
4451,Books,415,4,2844,Credit Card,40,1.0,Annette Baker,40,Male,1,2022-09-23,13:28:03
49573,Electronics,432,3,3030,Credit Card,65,1.0,Annette Harrison,65,Female,1,2021-02-22,16:47:12
34925,Books,218,5,1972,PayPal,61,1.0,Annette Hayes,61,Female,1,2022-01-21,20:48:58
27658,Clothing,143,1,3729,Credit Card,29,0.0,Annette Henry,29,Female,1,2022-03-08,13:13:09
25176,Books,20,3,2076,Credit Card,35,1.0,Annette Johnston,35,Female,1,2021-08-01,20:13:10
41341,Electronics,102,2,4453,Credit Card,22,0.0,Annette Martin,22,Male,1,2021-05-20,21:15:58
8218,Electronics,428,1,225,Credit Card,32,0.0,Annette Nichols,32,Female,1,2021-10-15,20:49:11
138,Books,447,2,3404,Credit Card,35,1.0,Annette Peterson,35,Female,1,2021-11-02,21:46:37
232,Clothing,126,4,4014,Credit Card,24,0.0,Annette Ramirez,24,Male,1,2022-07-13,23:22:23
25046,Home,163,3,238,Credit Card,44,0.0,Annette Ramsey,44,Male,1,2023-01-18,09:07:13
36977,Books,388,1,4422,Cash,20,1.0,Annette Schwartz,20,Male,1,2023-02-25,16:35:01
46730,Electronics,427,5,4341,Crypto,58,0.0,Ann Jimenez,58,Female,1,2020-11-26,12:45:52
18086,Electronics,378,4,2640,PayPal,63,1.0,Ann Martinez,63,Male,1,2021-02-01,21:20:34
15869,Books,233,1,3103,Crypto,55,1.0,Ann Morrow,55,Female,1,2020-07-15,16:19:24
30488,Books,276,1,2182,Credit Card,21,1.0,Ann Richardson,21,Female,1,2020-05-15,03:47:45
9841,Electronics,212,3,154,PayPal,26,0.0,Ann Sanchez,26,Male,1,2022-03-11,03:26:37
41372,Clothing,315,4,682,Credit Card,63,1.0,Ann Ware,63,Female,1,2021-05-08,03:46:38
822,Books,161,5,561,PayPal,23,1.0,Anthony Adams,23,Female,1,2022-09-16,22:43:33
16655,Books,263,2,4246,Credit Card,51,1.0,Anthony Armstrong,51,Male,1,2022-08-05,16:16:13
39991,Home,189,5,5069,PayPal,46,1.0,Anthony Boyle,46,Male,1,2020-12-24,17:22:38
7136,Home,103,5,1751,PayPal,59,1.0,Anthony Campbell,59,Female,1,2023-06-09,09:24:58
27820,Clothing,215,1,990,Credit Card,27,0.0,Anthony Cox,27,Female,1,2022-01-29,15:22:55
3291,Clothing,136,2,2863,PayPal,26,0.0,Anthony Cunningham,26,Male,1,2022-06-16,22:32:31
26871,Electronics,277,4,4581,PayPal,18,1.0,Anthony Daniels,18,Female,1,2022-06-03,07:56:38
10783,Books,308,1,4854,Credit Card,34,0.0,Anthony Davis,34,Female,1,2021-02-15,19:10:41
16119,Electronics,269,2,2712,Credit Card,64,1.0,Anthony Farrell,64,Male,1,2023-08-05,17:01:46
2853,Clothing,116,2,1394,Credit Card,47,0.0,Anthony Garcia,47,Female,1,2020-10-09,01:49:38
14037,Electronics,470,5,2225,Credit Card,47,1.0,Anthony Gibson,47,Female,1,2021-06-04,06:03:31
34666,Electronics,305,5,1999,Crypto,60,1.0,Anthony Giles,60,Male,1,2022-05-17,09:19:01
16984,Home,116,4,3539,PayPal,63,1.0,Anthony Gutierrez,63,Female,1,2021-02-13,20:39:16
48947,Clothing,26,1,1883,Credit Card,59,1.0,Anthony Hardy,59,Female,1,2020-10-23,14:40:58
23230,Books,449,4,2947,PayPal,27,0.0,Anthony Harmon,27,Female,1,2021-12-16,03:13:58
2381,Clothing,63,4,3748,Credit Card,62,1.0,Anthony Hudson MD,62,Male,1,2022-11-01,12:14:15
31433,Books,362,4,3290,Credit Card,53,1.0,Anthony Jenkins,53,Male,1,2021-11-27,11:02:08
3594,Books,120,2,804,Crypto,31,0.0,Anthony Jordan,31,Male,1,2022-09-04,19:28:58
49648,Books,240,1,1312,PayPal,57,1.0,Anthony Malone,57,Female,1,2023-08-15,04:48:50
49722,Clothing,279,1,1041,Credit Card,47,1.0,Anthony Martinez,47,Female,1,2020-03-21,22:16:17
30497,Electronics,472,4,4889,PayPal,63,0.0,Anthony Meyer,63,Male,1,2021-01-08,06:07:00
5034,Clothing,355,2,2158,PayPal,66,1.0,Anthony Mills,66,Male,1,2021-02-26,05:37:48
24555,Books,329,5,3204,Credit Card,41,0.0,Anthony Moreno,41,Male,1,2021-10-18,02:24:55
22881,Clothing,39,3,3855,Credit Card,25,1.0,Anthony Owen,25,Male,1,2023-09-08,06:51:51
19132,Clothing,431,1,3260,Cash,43,1.0,Anthony Parks,43,Male,1,2023-01-06,14:57:18
25143,Electronics,475,3,1607,PayPal,22,0.0,Anthony Perry,22,Female,1,2020-10-13,04:26:59
25895,Clothing,188,5,3130,Cash,61,0.0,Anthony Pierce,61,Female,1,2021-10-31,19:56:55
43339,Clothing,149,1,3151,Credit Card,18,1.0,Anthony Pollard,18,Female,1,2020-05-26,20:44:28
11532,Clothing,305,2,4813,Credit Card,31,0.0,Anthony Ray,31,Male,1,2021-12-14,22:49:40
6560,Home,77,5,2199,Crypto,43,0.0,Anthony Richardson,43,Female,1,2020-09-11,12:35:22
44568,Clothing,134,1,4650,Credit Card,36,0.0,Anthony Rocha MD,36,Female,1,2022-01-13,18:00:38
43463,Home,133,2,2995,PayPal,49,1.0,Anthony Rollins,49,Male,1,2021-11-21,18:47:44
1711,Electronics,334,2,1443,PayPal,34,0.0,Anthony Santos,34,Male,1,2022-05-22,03:40:36
21595,Clothing,127,5,1406,Credit Card,40,1.0,Anthony Sexton,40,Female,1,2020-04-16,01:33:36
45229,Clothing,348,4,580,Cash,45,1.0,Anthony Sloan,45,Female,1,2020-04-15,00:51:58
13681,Home,476,1,2368,Credit Card,45,0.0,Anthony Stevenson,45,Female,1,2021-01-28,06:30:34
38654,Books,439,2,5088,Credit Card,49,0.0,Anthony Stone,49,Male,1,2022-06-11,14:29:13
13009,Clothing,40,4,3981,Cash,55,0.0,Antonio Adams,55,Female,1,2023-05-04,04:15:32
7275,Books,283,3,1684,PayPal,28,0.0,Antonio Baker,28,Male,1,2022-10-10,14:22:00
16114,Books,77,5,2225,Cash,34,0.0,Antonio Chapman,34,Male,1,2022-10-27,11:56:02
38048,Electronics,200,4,2744,Cash,33,0.0,Antonio Cooke,33,Female,1,2023-02-27,09:35:49
31666,Clothing,315,4,1046,Crypto,22,0.0,Antonio Giles,22,Male,1,2020-04-18,09:24:58
21813,Clothing,27,4,2725,PayPal,63,0.0,Antonio Hansen,63,Male,1,2022-06-28,07:15:56
5924,Home,441,3,554,PayPal,68,0.0,Antonio Jenkins Jr.,68,Male,1,2022-09-01,20:02:24
23544,Books,114,4,2630,Credit Card,51,1.0,Antonio Johnson,51,Male,1,2023-05-26,08:14:09
6996,Electronics,169,2,2144,Crypto,50,0.0,Antonio Liu,50,Female,1,2022-03-06,00:14:12
23299,Home,335,1,4604,PayPal,19,0.0,Antonio Thompson,19,Female,1,2022-06-13,01:33:42
40778,Clothing,436,5,4862,Credit Card,44,0.0,April Austin DDS,44,Female,1,2020-11-30,17:42:00
